#,#,#
48821.74,0.5185,0.5231
48936.01,0.52,0.4997
49050.32,0.5133,0.4963
49164.63,0.5102,0.4978
49278.95,0.5077,0.4952
49393.27,0.507,0.5025
49507.51,0.5073,0.4823
49621.77,0.4987,0.5054
49736.01,0.4972,0.4733
49850.22,0.4924,0.4762
49964.54,0.4968,0.4849
50078.81,0.4883,0.4768
50193.08,0.4878,0.4786
50307.36,0.4927,0.4871
50421.55,0.4909,0.4818
50535.79,0.496,0.5092
50650.09,0.503,0.4876
50764.34,0.5018,0.4854
50878.61,0.5035,0.4988
50992.86,0.5037,0.4809
51107.14,0.4978,0.484
51221.38,0.5027,0.4913
51335.56,0.502,0.4921
51449.88,0.5015,0.5132
51564.15,0.5022,0.4938
51678.35,0.5098,0.4908
51792.58,0.5078,0.5015
51906.9,0.5071,0.501
52021.11,0.5137,0.5295
52135.41,0.5136,0.4954
52249.69,0.5099,0.5009
52364,0.5095,0.5139
52478.32,0.514,0.4951
52592.59,0.5074,0.4976
52706.86,0.5165,0.5072
52821.06,0.5172,0.5031
52935.38,0.516,0.5283
53049.66,0.5122,0.4992
53163.9,0.5126,0.5018
53278.15,0.5091,0.5106
53392.4,0.5125,0.4886
53506.59,0.507,0.5175
53620.9,0.5006,0.4916
53735.12,0.4963,0.478
53849.37,0.4938,0.4839
53963.64,0.4939,0.4714
54077.83,0.4882,0.4991
54192.05,0.4955,0.4723
54306.37,0.4909,0.4657
54420.62,0.4848,0.4711
54534.89,0.4806,0.4622
54649.08,0.4812,0.4726
54763.39,0.4793,0.4657
54877.66,0.4767,0.4851
54991.93,0.4775,0.4691
55106.18,0.4802,0.4718
55220.46,0.4839,0.4646
55334.73,0.4811,0.4574
55448.92,0.4758,0.4625
55563.11,0.4738,0.4563
55677.35,0.4704,0.4785
55791.63,0.4819,0.4715
55905.9,0.4807,0.469
56020.22,0.4828,0.4769
56134.47,0.4876,0.4731
56248.68,0.4942,0.4887
56362.91,0.494,0.4711
56477.14,0.4919,0.478
56591.38,0.4936,0.496
56705.6,0.5002,0.4906
56819.88,0.4976,0.4806
56934.16,0.4992,0.4771
57048.35,0.4936,0.4799
57162.66,0.4926,0.4767
57276.94,0.4932,0.4786
57391.15,0.4893,0.4717
57505.37,0.4913,0.5119
57619.68,0.4902,0.4845
57733.95,0.4887,0.4794
57848.14,0.4991,0.5106
57962.45,0.4964,0.4747
58076.69,0.4878,0.4746
58190.93,0.4941,0.5017
58305.2,0.4879,0.4739
58419.52,0.4791,0.4642
58533.84,0.4781,0.4658
58648.16,0.4806,0.4736
58762.43,0.4868,0.4698
58876.7,0.4769,0.468
58990.98,0.4805,0.4858
59105.21,0.4855,0.4825
59219.4,0.4973,0.5061
59333.72,0.4948,0.4871
59448,0.4986,0.4868
59562.19,0.5008,0.4965
59676.46,0.5011,0.4862
59790.68,0.5008,0.4957
59905,0.5021,0.4964
60019.23,0.5031,0.493
60133.5,0.5092,0.504
60247.77,0.498,0.4912
60362.05,0.5021,0.4887
60476.32,0.501,0.4863
60590.59,0.4972,0.4847
60704.87,0.4967,0.4975
60819.18,0.4991,0.4857
60933.51,0.4998,0.4847
61047.85,0.498,0.4924
61162.17,0.4946,0.4912
61276.48,0.5048,0.4899
61390.77,0.5104,0.4889
61505.06,0.5004,0.4887
61619.35,0.4967,0.5047
61733.64,0.5031,0.4847
61847.86,0.4987,0.4835
61962.13,0.5016,0.4864
62076.35,0.4962,0.4757
62190.66,0.4907,0.4761
62304.95,0.4874,0.4777
62419.16,0.4952,0.4759
